Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","96.64","E","Estimated value"
"QI","Production Indices","729","Sudan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","91.3","E","Estimated value"
"QI","Production Indices","740","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","94.07","E","Estimated value"
"QI","Production Indices","752","Sweden","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","85.8","E","Estimated value"
"QI","Production Indices","756","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","82.84","E","Estimated value"
"QI","Production Indices","760","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","114.7","E","Estimated value"
"QI","Production Indices","762","Tajikistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","104.13","E","Estimated value"
"QI","Production Indices","764","Thailand","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","102.24","E","Estimated value"
"QI","Production Indices","626","Timor-Leste","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","98.95","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","95.43","E","Estimated value"
"QI","Production Indices","772","Tokelau","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","98.43","E","Estimated value"
"QI","Production Indices","776","Tonga","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","101.06","E","Estimated value"
"QI","Production Indices","780","Trinidad and Tobago","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","102.68","E","Estimated value"
"QI","Production Indices","788","Tunisia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","99.44","E","Estimated value"
"QI","Production Indices","792","Türkiye","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","106.23","E","Estimated value"
"QI","Production Indices","795","Turkmenistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","101.17","E","Estimated value"
"QI","Production Indices","798","Tuvalu","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","102.88","E","Estimated value"
"QI","Production Indices","800","Uganda","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","100.5","E","Estimated value"
"QI","Production Indices","804","Ukraine","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","98.86","E","Estimated value"
"QI","Production Indices","784","United Arab Emirates","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","96.2","E","Estimated value"
"QI","Production Indices","826","United Kingdom of Great Britain and Northern Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","102.98","E","Estimated value"
"QI","Production Indices","834","United Republic of Tanzania","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","85.84","E","Estimated value"
"QI","Production Indices","840","United States of America","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","92.07","E","Estimated value"
"QI","Production Indices","858","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","98.44","E","Estimated value"
"QI","Production Indices","860","Uzbekistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","97.75","E","Estimated value"
"QI","Production Indices","548","Vanuatu","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","97.59","E","Estimated value"
"QI","Production Indices","862","Venezuela (Bolivarian Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","96.69","E","Estimated value"
"QI","Production Indices","704","Viet Nam","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","103.33","E","Estimated value"
"QI","Production Indices","887","Yemen","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","88.73","E","Estimated value"
"QI","Production Indices","894","Zambia","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","93.77","E","Estimated value"
"QI","Production Indices","716","Zimbabwe","434","Gross per capita Production Index Number (2014-2016 = 100)","F1739","Vegetables and Fruit Primary","2017","2017","index","101.17","E","Estimated value"
