Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","804","Ukraine","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","98.35","E","Estimated value"
"QI","Production Indices","784","United Arab Emirates","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","112.55","E","Estimated value"
"QI","Production Indices","826","United Kingdom of Great Britain and Northern Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.22","E","Estimated value"
"QI","Production Indices","834","United Republic of Tanzania","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","95.8","E","Estimated value"
"QI","Production Indices","840","United States of America","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.52","E","Estimated value"
"QI","Production Indices","858","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","103.14","E","Estimated value"
"QI","Production Indices","860","Uzbekistan","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","101.01","E","Estimated value"
"QI","Production Indices","548","Vanuatu","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","85.37","E","Estimated value"
"QI","Production Indices","862","Venezuela (Bolivarian Republic of)","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","86.84","E","Estimated value"
"QI","Production Indices","704","Viet Nam","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","105.35","E","Estimated value"
"QI","Production Indices","887","Yemen","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","86.23","E","Estimated value"
"QI","Production Indices","894","Zambia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","106.16","E","Estimated value"
"QI","Production Indices","716","Zimbabwe","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","index","97.9","E","Estimated value"
